"REF_DATE","GEO","DGUID","Level of study","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Alberta","2016A000248","Bachelor's","Women+","Percent","239","units","0","v90470166","10.2.2","60","","","","0"
"2000","Alberta","2016A000248","Bachelor's","Average age at graduation","Years","308","units","0","v90470167","10.2.3","26","","","","0"
"2000","Alberta","2016A000248","Bachelor's","Median age at graduation","Years","308","units","0","v90470168","10.2.4","23","","","","0"
"2000","Alberta","2016A000248","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470169","10.2.5","62","","","","0"
"2000","Alberta","2016A000248","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470170","10.2.6","32","","","","0"
"2000","Alberta","2016A000248","Master's","Number of graduates","Number","223","units","0","v90470171","10.3.1","2000","","","","0"
"2000","Alberta","2016A000248","Master's","Women+","Percent","239","units","0","v90470172","10.3.2","56","","","","0"
"2000","Alberta","2016A000248","Master's","Average age at graduation","Years","308","units","0","v90470173","10.3.3","35","","","","0"
"2000","Alberta","2016A000248","Master's","Median age at graduation","Years","308","units","0","v90470174","10.3.4","32","","","","0"
"2000","Alberta","2016A000248","Master's","Under age 25 at graduation","Percent","239","units","0","v90470175","10.3.5","7","","","","0"
"2000","Alberta","2016A000248","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470176","10.3.6","19","","","","0"
"2000","Alberta","2016A000248","Doctorate","Number of graduates","Number","223","units","0","v90470177","10.4.1","500","","","","0"
"2000","Alberta","2016A000248","Doctorate","Women+","Percent","239","units","0","v90470178","10.4.2","43","","","","0"
"2000","Alberta","2016A000248","Doctorate","Average age at graduation","Years","308","units","0","v90470179","10.4.3","35","","","","0"
"2000","Alberta","2016A000248","Doctorate","Median age at graduation","Years","308","units","0","v90470180","10.4.4","33","","","","0"
"2000","Alberta","2016A000248","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470181","10.4.5","","x","","","0"
"2000","Alberta","2016A000248","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470182","10.4.6","13","E","","","0"
"2000","British Columbia","2016A000259","College","Number of graduates","Number","223","units","0","v90470183","11.1.1","14600","","","","0"
"2000","British Columbia","2016A000259","College","Women+","Percent","239","units","0","v90470184","11.1.2","57","","","","0"
"2000","British Columbia","2016A000259","College","Average age at graduation","Years","308","units","0","v90470185","11.1.3","29","","","","0"
"2000","British Columbia","2016A000259","College","Median age at graduation","Years","308","units","0","v90470186","11.1.4","26","","","","0"
"2000","British Columbia","2016A000259","College","Under age 25 at graduation","Percent","239","units","0","v90470187","11.1.5","43","","","","0"
"2000","British Columbia","2016A000259","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470188","11.1.6","29","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","Number of graduates","Number","223","units","0","v90470189","11.2.1","15900","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","Women+","Percent","239","units","0","v90470190","11.2.2","61","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","Average age at graduation","Years","308","units","0","v90470191","11.2.3","27","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","Median age at graduation","Years","308","units","0","v90470192","11.2.4","24","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470193","11.2.5","58","","","","0"
"2000","British Columbia","2016A000259","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470194","11.2.6","38","","","","0"
"2000","British Columbia","2016A000259","Master's","Number of graduates","Number","223","units","0","v90470195","11.3.1","3300","","","","0"
"2000","British Columbia","2016A000259","Master's","Women+","Percent","239","units","0","v90470196","11.3.2","59","","","","0"
"2000","British Columbia","2016A000259","Master's","Average age at graduation","Years","308","units","0","v90470197","11.3.3","34","","","","0"
"2000","British Columbia","2016A000259","Master's","Median age at graduation","Years","308","units","0","v90470198","11.3.4","32","","","","0"
"2000","British Columbia","2016A000259","Master's","Under age 25 at graduation","Percent","239","units","0","v90470199","11.3.5","11","","","","0"
"2000","British Columbia","2016A000259","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470200","11.3.6","22","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Number of graduates","Number","223","units","0","v90470201","11.4.1","500","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Women+","Percent","239","units","0","v90470202","11.4.2","38","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Average age at graduation","Years","308","units","0","v90470203","11.4.3","36","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Median age at graduation","Years","308","units","0","v90470204","11.4.4","34","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470205","11.4.5","","..","","","0"
"2000","British Columbia","2016A000259","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470206","11.4.6","5","","","","0"
"2005","Canada","2016A000011124","College","Number of graduates","Number","223","units","0","v90469943","1.1.1","103900","","","","0"
"2005","Canada","2016A000011124","College","Women+","Percent","239","units","0","v90469944","1.1.2","58","","","","0"
"2005","Canada","2016A000011124","College","Average age at graduation","Years","308","units","0","v90469945","1.1.3","26","","","","0"
"2005","Canada","2016A000011124","College","Median age at graduation","Years","308","units","0","v90469946","1.1.4","23","","","","0"
"2005","Canada","2016A000011124","College","Under age 25 at graduation","Percent","239","units","0","v90469947","1.1.5","62","","","","0"
"2005","Canada","2016A000011124","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469948","1.1.6","31","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Number of graduates","Number","223","units","0","v90469949","1.2.1","162300","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Women+","Percent","239","units","0","v90469950","1.2.2","63","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Average age at graduation","Years","308","units","0","v90469951","1.2.3","26","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Median age at graduation","Years","308","units","0","v90469952","1.2.4","24","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90469953","1.2.5","62","","","","0"
"2005","Canada","2016A000011124","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469954","1.2.6","42","","","","0"
"2005","Canada","2016A000011124","Master's","Number of graduates","Number","223","units","0","v90469955","1.3.1","35300","","","","0"
"2005","Canada","2016A000011124","Master's","Women+","Percent","239","units","0","v90469956","1.3.2","56","","","","0"
"2005","Canada","2016A000011124","Master's","Average age at graduation","Years","308","units","0","v90469957","1.3.3","32","","","","0"
"2005","Canada","2016A000011124","Master's","Median age at graduation","Years","308","units","0","v90469958","1.3.4","29","","","","0"
"2005","Canada","2016A000011124","Master's","Under age 25 at graduation","Percent","239","units","0","v90469959","1.3.5","14","","","","0"
"2005","Canada","2016A000011124","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469960","1.3.6","30","","","","0"
"2005","Canada","2016A000011124","Doctorate","Number of graduates","Number","223","units","0","v90469961","1.4.1","3500","","","","0"
"2005","Canada","2016A000011124","Doctorate","Women+","Percent","239","units","0","v90469962","1.4.2","46","","","","0"
"2005","Canada","2016A000011124","Doctorate","Average age at graduation","Years","308","units","0","v90469963","1.4.3","35","","","","0"
"2005","Canada","2016A000011124","Doctorate","Median age at graduation","Years","308","units","0","v90469964","1.4.4","33","","","","0"
"2005","Canada","2016A000011124","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90469965","1.4.5","","x","","","0"
"2005","Canada","2016A000011124","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469966","1.4.6","8","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Number of graduates","Number","223","units","0","v90469967","2.1.1","800","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Women+","Percent","239","units","0","v90469968","2.1.2","64","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Average age at graduation","Years","308","units","0","v90469969","2.1.3","27","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Median age at graduation","Years","308","units","0","v90469970","2.1.4","24","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Under age 25 at graduation","Percent","239","units","0","v90469971","2.1.5","58","","","","0"
"2005","Newfoundland and Labrador","2016A000210","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469972","2.1.6","21","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Number of graduates","Number","223","units","0","v90469973","2.2.1","2600","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Women+","Percent","239","units","0","v90469974","2.2.2","67","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Average age at graduation","Years","308","units","0","v90469975","2.2.3","26","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Median age at graduation","Years","308","units","0","v90469976","2.2.4","23","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90469977","2.2.5","65","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469978","2.2.6","38","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Number of graduates","Number","223","units","0","v90469979","2.3.1","500","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Women+","Percent","239","units","0","v90469980","2.3.2","55","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Average age at graduation","Years","308","units","0","v90469981","2.3.3","33","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Median age at graduation","Years","308","units","0","v90469982","2.3.4","31","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Under age 25 at graduation","Percent","239","units","0","v90469983","2.3.5","8","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90469984","2.3.6","21","","","","0"
